,Ano Evento,Mês Evento,Subestação Hier.Geoelétrica,Alimentador Hier.Geoelétrica,Bloco Alimentador Hier.Geoelétrica,Transformador Hier.Geoelétrica,Pot,Cod Grupo Causa GPO,Grupo Causa GPO,Cod Causa Evento,Causa Evento,DIC Transformador,FIC Transformador,Duração
2088,2012,07/2012,MGB,MGB-L4,-1,811,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,17.08392,7.0,2.44056
2089,2013,07/2013,TBU,TBU-L5,16958,811,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.07027,7.0,0.43861
2090,2013,10/2013,TBU,TBU-L5,16958,811,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,8.73054,7.0,1.24722
2091,2013,11/2013,TBU,TBU-L5,16958,811,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,0.58723,7.0,0.08389
2092,2012,08/2012,TBU,TBU-L6,17970,826,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,28.42632,78.0,0.36444
2093,2013,04/2013,TBU,TBU-L6,17970,826,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,134.26656,96.0,1.39861
2094,2013,07/2013,TBU,TBU-L6,17970,826,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,255.74967,99.0,2.58333
2095,2013,09/2013,TBU,TBU-L6,17970,826,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,5.0,100.0,0.05
2096,2014,01/2014,TBU,TBU-L6,17970,826,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,409.70034,102.0,4.0166699999999995
2097,2012,04/2012,TBU,TBU-L1,0315,857,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,5.42997,27.0,0.20111
2098,2012,07/2012,TBU,TBU-L1,0315,857,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,25.1775,27.0,0.9325
2099,2013,07/2013,TBU,TBU-L1,0315,857,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,16.47756,27.0,0.61028
2100,2013,08/2013,TBU,TBU-L1,0315,857,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,30.92256,27.0,1.14528
2101,2012,04/2012,MGB,MGB-L4,0863,863,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,35.76672,24.0,1.49028
2102,2012,05/2012,MGB,MGB-L4,0863,863,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,31.6875,25.0,1.2675
2103,2013,06/2013,MGB,MGB-L4,0863,863,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,48.0555,25.0,1.92222
2104,2013,07/2013,MGB,MGB-L4,0863,863,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,63.7332,40.0,1.59333
2105,2014,10/2014,MGB,MGB-L4,1060,863,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,43.2444,40.0,1.08111
2106,2012,08/2012,TBU,TBU-L2,0867,867,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.61,28.0,0.0575
2107,2013,07/2013,TBU,TBU-L2,0867,867,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,24.7725,27.0,0.9175
2108,2014,02/2014,TBU,TBU-L2,0867,867,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,12.89972,62.0,0.20806
2109,2014,07/2014,TBU,TBU-L2,0867,867,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,19.0489,65.0,0.29306
2110,2012,01/2012,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,53.13692,152.0,0.34958500000000003
2111,2012,08/2012,BSA,BSA-L3,1340,879,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,21.58358,74.0,0.29167000000000004
2112,2012,10/2012,BSA,BSA-L3,1340,879,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,181.3,74.0,2.45
2113,2012,11/2012,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,156.63358,74.0,2.11667
2114,2014,01/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,44.76342,78.0,0.57389
2115,2014,02/2014,BSA,BSA-L3,1340,879,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,6.52536,81.0,0.08056
2116,2014,02/2014,BSA,BSA-L3,1340,879,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,114.16464,81.0,1.40944
2117,2014,03/2014,BSA,BSA-L3,1340,879,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
2118,2014,03/2014,BSA,BSA-L3,1340,879,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
2119,2014,03/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,61.3336,80.0,0.76667
2120,2014,03/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,358.6664,160.0,2.2416650000000002
2121,2014,03/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
2122,2014,04/2014,BSA,BSA-L3,1340,879,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,96.68241,81.0,1.19361
2123,2014,06/2014,BSA,BSA-L3,1340,879,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,438.75027,81.0,5.41667
2124,2014,06/2014,BSA,BSA-L3,1340,879,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,3.0,1.0,0.0
2125,2014,12/2014,BSA,BSA-L3,1340,879,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
2126,2014,12/2014,BSA,BSA-L3,1340,879,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
2127,2014,12/2014,BSA,BSA-L3,1340,879,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,3.0,1.0,0.0
2128,2014,12/2014,BSA,BSA-L3,1340,879,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,119.04732,81.0,1.46972
2129,2014,12/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,3.0,1.0,0.0
2130,2014,12/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,3.0,1.0,0.0
2131,2014,12/2014,BSA,BSA-L3,1340,879,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,3.0,1.0,0.0
2132,2012,01/2012,BSA,BSA-L2,0121,888,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,33.6,21.0,1.6
2133,2012,08/2012,BSA,BSA-L2,0121,888,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,128.45223,81.0,1.5858299999999999
2134,2012,08/2012,BSA,BSA-L2,0121,888,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,23.64714,81.0,0.29194
2135,2014,08/2014,BSA,BSA-L2,-1,888,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,449.55,81.0,5.55
2136,2014,09/2014,BSA,BSA-L2,0121,888,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,287.55,81.0,3.5500000000000003
2137,2012,03/2012,TBU,TBU-L1,0007,889,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,7.0,28.0,0.25
2138,2012,04/2012,TBU,TBU-L1,0007,889,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,38.92784,28.0,1.3902800000000002
2139,2012,12/2012,TBU,TBU-L1,0007,889,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,169.43108,28.0,6.05111
2140,2013,07/2013,TBU,TBU-L1,0007,889,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,23.84772,26.0,0.9172199999999999
2141,2012,08/2012,TBU,TBU-L2,0891,891,225.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.3225,23.0,0.0575
2142,2013,07/2013,TBU,TBU-L2,0891,891,225.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,21.1025,23.0,0.9175
2143,2014,02/2014,TBU,TBU-L2,0891,891,225.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,4.78538,23.0,0.20806
2144,2014,07/2014,TBU,TBU-L2,0891,891,225.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,6.74038,23.0,0.29306
2145,2012,02/2012,TBU,TBU-L3,0892,892,450.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,0.68333,1.0,0.68333
2146,2013,02/2013,TBU,TBU-L3,0892,892,450.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.21472,1.0,1.21472
2147,2013,07/2013,TBU,TBU-L3,0892,892,450.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,0.08333,1.0,0.08333
2148,2013,08/2013,TBU,TBU-L3,0892,892,450.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,1.35833,1.0,1.35833
2149,2013,09/2013,TBU,TBU-L3,0892,892,450.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,1.69722,2.0,0.84861
2150,2013,12/2013,TBU,TBU-L3,0892,892,450.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.60194,1.0,1.60194
2151,2012,08/2012,TBU,TBU-L6,0893,893,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.6444,10.0,0.36444
2152,2013,04/2013,TBU,TBU-L6,0893,893,30.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,8.39166,6.0,1.39861
2153,2013,07/2013,TBU,TBU-L6,0893,893,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,25.8333,10.0,2.58333
2154,2013,09/2013,TBU,TBU-L6,0893,893,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.5,10.0,0.05
2155,2014,01/2014,TBU,TBU-L6,0893,893,30.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,14.8333,10.0,1.48333
2156,2012,08/2012,TBU,TBU-L4,12309,895,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C322,JUMPER BT,106.19154,91.0,1.16694
2157,2013,07/2013,TBU,TBU-L4,12309,895,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,61.95553,91.0,0.68083
2158,2013,09/2013,TBU,TBU-L4,12309,895,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,53.05846,91.0,0.5830599999999999
2159,2014,01/2014,TBU,TBU-L4,12309,895,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,60.66697,91.0,0.66667
2160,2014,03/2014,TBU,TBU-L4,12309,895,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,91.91,91.0,1.01
2161,2014,12/2014,TBU,TBU-L4,12309,895,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,124.61904,91.0,1.36944
2162,2012,08/2012,TBU,TBU-L6,0896,896,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,12.7554,35.0,0.36444
2163,2013,04/2013,TBU,TBU-L6,0896,896,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,48.95135,35.0,1.39861
2164,2013,07/2013,TBU,TBU-L6,0896,896,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,90.41655,35.0,2.58333
2165,2013,09/2013,TBU,TBU-L6,0896,896,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.75,35.0,0.05
2166,2014,01/2014,TBU,TBU-L6,0896,896,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,51.91655,35.0,1.48333
2167,2012,08/2012,TBU,TBU-L2,12449,898,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.2075,21.0,0.0575
2168,2013,07/2013,TBU,TBU-L2,12449,898,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,21.1025,23.0,0.9175
2169,2014,02/2014,TBU,TBU-L2,12449,898,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,4.1612,20.0,0.20806
2170,2014,07/2014,TBU,TBU-L2,12449,898,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,5.8612,20.0,0.29306
2171,2014,10/2014,TBU,TBU-L2,12449,898,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,39.0,20.0,1.95
2172,2013,02/2013,TBU,TBU-L3,0899,899,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,15.79136,13.0,1.21472
2173,2013,07/2013,TBU,TBU-L3,0899,899,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,1.08329,13.0,0.08333
2174,2013,08/2013,TBU,TBU-L3,0899,899,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,5.09171,13.0,0.39167
2175,2013,09/2013,TBU,TBU-L3,0899,899,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,11.03557,26.0,0.424445
2176,2012,07/2012,TBU,TBU-L5,1106,900,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,7.40275,25.0,0.29611
2177,2013,04/2013,TBU,TBU-L5,1106,900,45.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,2.02775,25.0,0.08111
2178,2013,07/2013,TBU,TBU-L5,1106,900,45.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,7.78475,25.0,0.31139
2179,2013,10/2013,TBU,TBU-L5,1106,900,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,22.97925,25.0,0.91917
2180,2012,08/2012,BSA,BSA-L2,1160,902,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,8.2875,15.0,0.5525
2181,2012,08/2012,BSA,BSA-L2,1160,902,45.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,4.3791,15.0,0.29194000000000003
2182,2012,02/2012,TBU,TBU-L3,0409,903,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,17.76658,26.0,0.68333
2183,2013,02/2013,TBU,TBU-L3,0409,903,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,32.79744,27.0,1.21472
2184,2013,07/2013,TBU,TBU-L3,0409,903,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,2.24991,27.0,0.08333
2185,2013,08/2013,TBU,TBU-L3,0409,903,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,36.67491,27.0,1.3583299999999998
2186,2013,09/2013,TBU,TBU-L3,0409,903,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,45.82494,54.0,0.84861
2187,2013,12/2013,TBU,TBU-L3,0409,903,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,43.25238,27.0,1.6019400000000001
2188,2012,05/2012,TBU,TBU-L6,12304,904,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,24.29149,53.0,0.45833
2189,2012,07/2012,TBU,TBU-L6,12304,904,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,79.5,53.0,1.5
2190,2012,08/2012,TBU,TBU-L6,12304,904,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,57.61632,104.0,0.5540030769230769
2191,2012,08/2012,TBU,TBU-L6,12304,904,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,29.15,53.0,0.5499999999999999
2192,2012,08/2012,TBU,TBU-L6,12304,904,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,181.82928,51.0,3.56528
2193,2012,09/2012,TBU,TBU-L6,12304,904,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,3.0,1.0,0.0
2194,2012,09/2012,TBU,TBU-L6,12304,904,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,3.0,1.0,0.0
2195,2012,09/2012,TBU,TBU-L6,12304,904,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,3.0,1.0,0.0
2196,2012,10/2012,TBU,TBU-L6,12304,904,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,23.80017,51.0,0.46667000000000003
2197,2013,09/2013,TBU,TBU-L6,12304,904,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,2.55,51.0,0.049999999999999996
2198,2012,08/2012,TBU,TBU-L6,0905,905,225.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,10.9332,30.0,0.36444
2199,2013,04/2013,TBU,TBU-L6,0905,905,225.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,41.9583,30.0,1.3986100000000001
2200,2013,07/2013,TBU,TBU-L6,0905,905,225.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,77.4999,30.0,2.5833299999999997
2201,2013,09/2013,TBU,TBU-L6,0905,905,225.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.5,30.0,0.05
2202,2014,01/2014,TBU,TBU-L6,0905,905,225.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,44.4999,30.0,1.4833299999999998
2203,2012,04/2012,TBU,TBU-L1,0268,906,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.39028,1.0,1.39028
2204,2013,07/2013,TBU,TBU-L1,0268,906,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,0.91722,1.0,0.91722
2205,2012,07/2012,TBU,TBU-L5,0907,907,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,39.55,20.0,1.9774999999999998
2206,2013,07/2013,TBU,TBU-L5,0907,907,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,19.5388,20.0,0.9769399999999999
2207,2012,07/2012,TBU,TBU-L5,18293,908,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,23.39269,79.0,0.29611000000000004
2208,2013,07/2013,TBU,TBU-L5,18293,908,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,65.83307,79.0,0.8333300000000001
2209,2013,07/2013,TBU,TBU-L5,18293,908,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,77.17826,79.0,0.9769399999999999
2210,2013,07/2013,TBU,TBU-L5,18293,908,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,137.32807,158.0,0.869165
2211,2012,08/2012,TBU,TBU-L2,0909,909,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,17.485,13.0,1.345
2212,2013,07/2013,TBU,TBU-L2,0909,909,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,11.9275,13.0,0.9175
2213,2014,02/2014,TBU,TBU-L2,0909,909,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,2.70478,13.0,0.20806
2214,2014,07/2014,TBU,TBU-L2,0909,909,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,6.96228,13.0,0.53556
2215,2012,08/2012,TBU,TBU-L6,17970,911,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,6.92436,19.0,0.36444
2216,2013,04/2013,TBU,TBU-L6,17970,911,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C464,DEFEITO EM RELIGADOR,18.18193,13.0,1.3986100000000001
