,Ano Evento,Mês Evento,Subestação Hier.Geoelétrica,Alimentador Hier.Geoelétrica,Bloco Alimentador Hier.Geoelétrica,Transformador Hier.Geoelétrica,Pot,Cod Grupo Causa GPO,Grupo Causa GPO,Cod Causa Evento,Causa Evento,DIC Transformador,FIC Transformador,Duração
10343,2014,03/2014,MGB,MGB-L7,95627,95627,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,3.98444,1.0,3.98444
10344,2014,04/2014,MGB,MGB-L7,95627,95627,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,2.61667,1.0,2.61667
10345,2014,06/2014,MGB,MGB-L7,95627,95627,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
10346,2014,12/2014,MGB,MGB-L7,95627,95627,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
10347,2014,12/2014,MGB,MGB-L7,95627,95627,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,0.73722,1.0,0.73722
10348,2014,12/2014,MGB,MGB-L7,95627,95627,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,3.0,1.0,0.0
10349,2014,12/2014,MGB,MGB-L7,95627,95627,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,3.0,1.0,0.0
10350,2012,08/2012,CPX,CPX-L2,95695,95695,300.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.52444,1.0,0.52444
10351,2013,02/2013,CPX,CPX-L2,95695,95695,300.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,0.08722,1.0,0.08722
10352,2013,10/2013,CPX,CPX-L2,95695,95695,300.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C073,FALHA DE CONEXÃO,0.09806,1.0,0.09806
10353,2013,12/2013,CPX,CPX-L2,95695,95695,300.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.23944,1.0,1.23944
10354,2012,07/2012,CPX,CPX-L1,95699,95699,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,0.79111,2.0,0.395555
10355,2012,07/2012,CPX,CPX-L1,95699,95699,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,1.49056,1.0,1.49056
10356,2012,08/2012,CPX,CPX-L1,95699,95699,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.45806,1.0,0.45806
10357,2012,09/2012,CPX,CPX-L1,95699,95699,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
10358,2012,09/2012,CPX,CPX-L1,95699,95699,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,3.0,1.0,0.0
10359,2012,09/2012,CPX,CPX-L1,95699,95699,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,3.0,1.0,0.0
10360,2013,02/2013,CPX,CPX-L1,95699,95699,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.62889,2.0,1.314445
10361,2013,10/2013,CPX,CPX-L1,95699,95699,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C073,FALHA DE CONEXÃO,0.09806,1.0,0.09806
10362,2013,11/2013,CPX,CPX-L1,95699,95699,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C432,DEFEITO NA CHAVE,0.17722,1.0,0.17722
10363,2012,02/2012,JPS/B,JPS/B-C1,95843,95843,5.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,12.07083,1.0,12.07083
10364,2012,06/2012,JPS/B,JPS/B-C1,95843,95843,5.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,13.97167,1.0,13.97167
10365,2013,04/2013,JPS/A,JPS/A-L9,95843,95843,5.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.61889,1.0,1.61889
10366,2013,02/2013,TBU,TBU-L3,95845,95845,15.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.21472,1.0,1.21472
10367,2013,07/2013,TBU,TBU-L3,95845,95845,15.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,0.08333,1.0,0.08333
10368,2013,08/2013,TBU,TBU-L3,95845,95845,15.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,1.35833,1.0,1.35833
10369,2013,09/2013,TBU,TBU-L3,95845,95845,15.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C397,FERRAGENS FOLGADAS/D,0.84889,2.0,0.424445
10370,2012,02/2012,JPS/B,JPS/B-C1,96058,96058,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,22.56228,26.0,0.86778
10371,2012,02/2012,JPS/B,JPS/B-C1,96058,96058,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,8.49342,26.0,0.32667
10372,2012,06/2012,JPS/B,JPS/B-C1,96058,96058,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,26.52236,62.0,0.42778
10373,2013,04/2013,JPS/A,JPS/A-L9,96058,96058,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,73.47484,178.0,0.41278
10374,2012,08/2012,TBU,TBU-L4,96063,96063,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C322,JUMPER BT,5.02915,5.0,1.00583
10375,2013,07/2013,TBU,TBU-L4,96063,96063,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,3.40415,5.0,0.68083
10376,2013,09/2013,TBU,TBU-L4,96063,96063,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,10.77085,5.0,2.1541699999999997
10377,2014,03/2014,TBU,TBU-L4,96063,96063,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,4.64305,5.0,0.9286099999999999
10378,2014,12/2014,TBU,TBU-L4,96063,96063,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,9.41945,5.0,1.8838899999999998
10379,2012,08/2012,TBU,TBU-L4,5524,96064,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C322,JUMPER BT,31.18073,31.0,1.00583
10380,2013,07/2013,TBU,TBU-L4,5524,96064,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,20.4249,30.0,0.68083
10381,2013,09/2013,TBU,TBU-L4,5524,96064,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,60.31676,28.0,2.15417
10382,2014,03/2014,TBU,TBU-L4,5524,96064,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,27.8583,30.0,0.92861
10383,2014,12/2014,TBU,TBU-L4,5524,96064,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,56.5167,30.0,1.88389
10384,2012,08/2012,TBU,TBU-L6,96331,96331,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,0.36444,1.0,0.36444
10385,2012,12/2012,TBU,TBU-L6,96331,96331,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,0.66667,1.0,0.66667
10386,2013,09/2013,TBU,TBU-L6,96331,96331,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.05,1.0,0.05
10387,2012,04/2012,TBU,TBU-L1,96344,96344,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,4.82664,24.0,0.20111
10388,2012,07/2012,TBU,TBU-L1,96344,96344,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,38.2325,41.0,0.9325
10389,2012,11/2012,TBU,TBU-L1,96344,96344,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C192,FALHA BUCHA DE AT,49.4,26.0,1.9
10390,2013,07/2013,TBU,TBU-L1,96344,96344,112.5,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,29.29344,48.0,0.61028
10391,2013,08/2013,TBU,TBU-L1,96344,96344,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,54.97344,48.0,1.1452799999999999
10392,2014,07/2014,TBU,TBU-L1,96344,96344,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,36.81651,47.0,0.78333
10393,2014,07/2014,TBU,TBU-L1,96344,96344,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,6.26651,47.0,0.13333
10394,2014,07/2014,TBU,TBU-L1,96344,96344,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C279,PRESTES A SE ROMPER,32.11651,47.0,0.68333
10395,2012,02/2012,JPS/B,JPS/B-C1,96481,96481,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,16.66017,51.0,0.32667
10396,2012,06/2012,JPS/B,JPS/B-C1,96481,96481,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,59.46142,139.0,0.42778
10397,2013,04/2013,JPS/A,JPS/A-L9,96481,96481,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,48.61108,278.0,0.17486000000000002
10398,2013,06/2013,JPS/A,JPS/A-L9,96481,96481,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
10399,2013,06/2013,JPS/A,JPS/A-L9,96481,96481,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,120.86683,49.0,2.4666699999999997
10400,2012,04/2012,MGB,MGB-L4,18185,96488,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,10.43196,7.0,1.49028
10401,2012,05/2012,MGB,MGB-L4,18185,96488,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,8.8725,7.0,1.2675
10402,2013,06/2013,MGB,MGB-L4,18185,96488,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,13.45554,7.0,1.9222199999999998
10403,2013,07/2013,MGB,MGB-L4,18185,96488,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,11.15331,7.0,1.59333
10404,2014,10/2014,MGB,MGB-L4,96488,96488,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,7.56777,7.0,1.08111
10405,2013,04/2013,MGB,MGB-L3,13891,96952,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,4.1665,50.0,0.08333
10406,2013,05/2013,MGB,MGB-L3,13891,96952,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,58.8,21.0,2.8
10407,2012,04/2012,MGB,MGB-L4,-1,97185,300.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.49028,1.0,1.49028
10408,2012,05/2012,MGB,MGB-L4,-1,97185,300.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,2.49306,2.0,1.24653
10409,2012,07/2012,MGB,MGB-L4,-1,97185,300.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,2.04056,1.0,2.04056
10410,2013,04/2013,TBU,TBU-L5,97185,97185,300.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,2.0,1.0,2.0
10411,2013,05/2013,TBU,TBU-L5,97185,97185,300.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,1.43333,1.0,1.43333
10412,2013,07/2013,TBU,TBU-L5,97185,97185,300.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,0.43861,1.0,0.43861
10413,2013,09/2013,TBU,TBU-L5,97185,97185,300.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
10414,2013,10/2013,TBU,TBU-L5,97185,97185,300.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,1.24722,1.0,1.24722
10415,2013,11/2013,TBU,TBU-L5,97185,97185,300.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,0.08389,1.0,0.08389
10416,2014,04/2014,TBU,TBU-L5,97185,97185,300.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,1.44167,1.0,1.44167
10417,2012,08/2012,MGB,MGB-L3,97198,97198,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,0.22833,1.0,0.22833
10418,2013,04/2013,MGB,MGB-L3,97198,97198,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.08333,1.0,0.08333
10419,2013,04/2013,MGB,MGB-L3,97198,97198,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,0.12306,1.0,0.12306
10420,2013,06/2013,MGB,MGB-L3,97198,97198,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,2.45,1.0,2.45
10421,2013,08/2013,MGB,MGB-L3,97198,97198,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,2.72694,1.0,2.72694
10422,2014,06/2014,MGB,MGB-L3,97198,97198,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.93111,1.0,0.93111
10423,2012,08/2012,TBU,TBU-L2,97200,97200,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.345,1.0,1.345
10424,2013,07/2013,TBU,TBU-L2,97200,97200,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C071,FALHA EM DISJUNTOR,0.9175,1.0,0.9175
10425,2014,02/2014,TBU,TBU-L2,97200,97200,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C444,DEFEITO NA CHAVE,0.20806,1.0,0.20806
10426,2014,07/2014,TBU,TBU-L2,97200,97200,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,0.53556,1.0,0.53556
10427,2012,04/2012,MGB,MGB-L4,97256,97256,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,34.27644,23.0,1.49028
10428,2012,05/2012,MGB,MGB-L4,97256,97256,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,29.1525,23.0,1.2675
10429,2013,06/2013,MGB,MGB-L4,97256,97256,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,64.8,48.0,1.3499999999999999
10430,2013,07/2013,MGB,MGB-L4,97256,97256,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,74.88651,47.0,1.5933300000000001
10431,2014,10/2014,MGB,MGB-L4,97256,97256,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,52.97439,49.0,1.08111
10432,2012,04/2012,MGB,MGB-L4,97941,97941,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,7.4514,5.0,1.4902799999999998
10433,2012,05/2012,MGB,MGB-L4,97941,97941,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,6.3375,5.0,1.2675
10434,2013,06/2013,MGB,MGB-L4,97941,97941,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,82.35,61.0,1.3499999999999999
10435,2013,06/2013,MGB,MGB-L4,97941,97941,75.0,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C297,VENTOS FORTES,74.53319,43.0,1.73333
10436,2013,07/2013,MGB,MGB-L4,97941,97941,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,97.19313,61.0,1.59333
10437,2014,09/2014,MGB,MGB-L4,97941,97941,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,126.0,60.0,2.1
10438,2014,10/2014,MGB,MGB-L4,97941,97941,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,64.8666,60.0,1.08111
10439,2012,08/2012,BSA,BSA-L2,5826,98198,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,8.17432,28.0,0.29194
10440,2012,08/2012,BSA,BSA-L2,98199,98199,45.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.29194,1.0,0.29194
10441,2012,01/2012,BSA,BSA-L3,98295,98295,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,0.69917,2.0,0.349585
10442,2012,08/2012,BSA,BSA-L3,98295,98295,45.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.29167,1.0,0.29167
10443,2014,01/2014,BSA,BSA-L3,98295,98295,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C283,ENTRELAÇADO,0.57389,1.0,0.57389
10444,2014,02/2014,BSA,BSA-L3,98295,98295,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,0.08056,1.0,0.08056
10445,2014,02/2014,BSA,BSA-L3,98295,98295,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.40944,1.0,1.40944
10446,2014,12/2014,BSA,BSA-L3,98295,98295,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.41972,0.0,0.0
10447,2012,08/2012,BSA,BSA-L2,98301,98301,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,29.2825,53.0,0.5525
10448,2012,08/2012,BSA,BSA-L2,98301,98301,75.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,15.47282,53.0,0.29194000000000003
10449,2013,04/2013,CPX,CPX-L2,1360,98308,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C196,SOBRETENSÃO,3.0,1.0,0.0
10450,2012,07/2012,CPX,CPX-L1,1519,98309,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,0.79111,2.0,0.395555
10451,2012,07/2012,CPX,CPX-L1,1519,98309,30.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,1.49056,1.0,1.49056
10452,2012,08/2012,CPX,CPX-L1,1519,98309,30.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.45806,1.0,0.45806
10453,2012,09/2012,CPX,CPX-L1,1519,98309,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
10454,2012,09/2012,CPX,CPX-L1,1519,98309,30.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C394,DESARME POR DESREGUL,3.0,1.0,0.0
10455,2012,09/2012,CPX,CPX-L1,1519,98309,30.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,3.0,1.0,0.0
10456,2013,02/2013,CPX,CPX-L1,1519,98309,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.62889,2.0,1.314445
10457,2013,10/2013,CPX,CPX-L1,1519,98309,30.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C073,FALHA DE CONEXÃO,0.09806,1.0,0.09806
10458,2013,11/2013,CPX,CPX-L1,1519,98309,30.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C432,DEFEITO NA CHAVE,0.17722,1.0,0.17722
10459,2012,04/2012,MGB,MGB-L4,98315,98315,150.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,37.257,25.0,1.4902799999999998
10460,2012,05/2012,MGB,MGB-L4,98315,98315,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,31.6875,25.0,1.2675
10461,2013,06/2013,MGB,MGB-L4,98315,98315,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,33.75,25.0,1.35
10462,2013,07/2013,MGB,MGB-L4,98315,98315,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,39.83325,25.0,1.59333
10463,2014,10/2014,MGB,MGB-L4,98315,98315,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,27.02775,25.0,1.08111
10464,2012,04/2012,MGB,MGB-L4,8887,98316,150.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,1.49028,1.0,1.49028
10465,2012,05/2012,MGB,MGB-L4,8887,98316,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,1.2675,1.0,1.2675
10466,2013,06/2013,MGB,MGB-L4,8887,98316,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,1.35,1.0,1.35
10467,2013,07/2013,MGB,MGB-L4,8887,98316,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,1.59333,1.0,1.59333
10468,2014,10/2014,MGB,MGB-L4,69184,98316,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,1.08111,1.0,1.08111
10469,2012,04/2012,MGB,MGB-L4,-1,98317,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,2.98056,2.0,1.49028
10470,2012,05/2012,MGB,MGB-L4,-1,98317,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C285,PARTIDO NA EMENDA,4.98612,4.0,1.24653
10471,2012,07/2012,MGB,MGB-L4,-1,98317,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,5.58112,4.0,1.39528
